id,address,code,name,type,type2
100005516,"서울특별시 강북구 인수봉로 39",B100005516,미양중학교,B,middle
100000711,"서울특별시 서초구 신반포로 67",B100000711,반포중학교,B,middle
100000712,"서울특별시 서초구 동광로 144",B100000712,방배중학교,B,middle
100000866,"서울특별시 송파구 오금로29길 31",B100000866,방산중학교,B,middle
100000980,"서울특별시 강서구 금낭화로 268",B100000980,방원중학교,B,middle
100000867,"서울특별시 송파구 오금로11길 64",B100000867,방이중학교,B,middle
100001703,"서울특별시 도봉구 시루봉로 188",B100001703,방학중학교,B,middle
100000981,"서울특별시 강서구 개화동로27길 9",B100000981,방화중학교,B,middle
100000868,"서울특별시 송파구 삼학사로 11",B100000868,배명중학교,B,middle
100002343,"서울특별시 용산구 효창원로 258",B100002343,배문중학교,B,middle
100000869,"서울특별시 강동구 고덕로 227",B100000869,배재중학교,B,middle
100002344,"서울특별시 종로구 필운대로1길 34",B100002344,배화여자중학교,B,middle
100000982,"서울특별시 강서구 등촌로51나길 35",B100000982,백석중학교,B,middle
100001704,"서울특별시 도봉구 도봉로129길 50",B100001704,백운중학교,B,middle
100002268,"서울특별시 강북구 오현로35길 87",B100002268,번동중학교,B,middle
100002345,"서울특별시 용산구 신흥로3가길 66",B100002345,보성여자중학교,B,middle
100000870,"서울특별시 송파구 양재대로 1278",B100000870,보성중학교,B,middle
100000871,"서울특별시 송파구 오금로49길 18",B100000871,보인중학교,B,middle
100001560,"서울특별시 관악구 장군봉길 72",B100001560,봉림중학교,B,middle
100000983,"서울특별시 양천구 목동동로2길 68",B100000983,봉영여자중학교,B,middle
100001561,"서울특별시 관악구 관악로24가길 15",B100001561,봉원중학교,B,middle
100000713,"서울특별시 강남구 영동대로128길 59",B100000713,봉은중학교,B,middle
100001371,"서울특별시 중랑구 망우로70길 89",B100001371,봉화중학교,B,middle
100001705,"서울특별시 도봉구 도봉로169가길 33",B100001705,북서울중학교,B,middle
100002269,"서울특별시 성북구 정릉로12길 41",B100002269,북악중학교,B,middle
100001932,"서울특별시 은평구 불광로 180",B100001932,불광중학교,B,middle
100001706,"서울특별시 노원구 한글비석로5길 45",B100001706,불암중학교,B,middle
100001562,"서울특별시 동작구 사당로9가길 58",B100001562,사당중학교,B,middle
100005180,"서울특별시 강북구 삼양로19길 141",B100005180,삼각산중학교,B,middle
100002270,"서울특별시 성북구 동소문로3길 69",B100002270,삼선중학교,B,middle
100001569,"서울특별시 관악구 신림로3가길 39-24",B100001569,삼성중학교,B,middle
100000984,"서울특별시 강서구 금낭화로 210",B100000984,삼정중학교,B,middle
100001707,"서울특별시 노원구 동일로227길 61",B100001707,상경중학교,B,middle
100001708,"서울특별시 노원구 덕릉로86길 29-15",B100001708,상계제일중학교,B,middle
100001709,"서울특별시 노원구 노원로 398",B100001709,상계중학교,B,middle
100001563,"서울특별시 동작구 사당로2가길 72",B100001563,상도중학교,B,middle
100002346,"서울특별시 종로구 홍지문2길 20",B100002346,상명대학교사범대학부속여자중학교,B,middle
100001710,"서울특별시 노원구 덕릉로 553",B100001710,상명중학교,B,middle
100001372,"서울특별시 중랑구 상봉중앙로8나길 28",B100001372,상봉중학교,B,middle
100001933,"서울특별시 은평구 증산로15길 61",B100001933,상신중학교,B,middle
100005366,"서울특별시 마포구 상암산로1길 26",B100005366,상암중학교,B,middle
100001711,"서울특별시 노원구 수락산로 182",B100001711,상원중학교,B,middle
100000872,"서울특별시 강동구 천호대로219길 61",B100000872,상일여자중학교,B,middle
100001564,"서울특별시 동작구 사당로2길 2-19",B100001564,상현중학교,B,middle
100002271,"서울특별시 강북구 삼양로155길 37-9",B100002271,서라벌중학교,B,middle
100000714,"서울특별시 서초구 동광로12길 84",B100000714,서문여자중학교,B,middle
100001934,"서울특별시 서대문구 연희로11마길 9-6",B100001934,서연중학교,B,middle
100000715,"서울특별시 서초구 서운로 115",B100000715,서운중학교,B,middle
3562,"서울특별시 종로구 대학로 64",A000003562,서울대학교사범대학부설여자중학교,A,middle
3514,"서울특별시 성북구 월곡로 36",A000003514,서울대학교사범대학부설중학교,A,middle
100001565,"서울특별시 관악구 관악로 85",B100001565,서울문영여자중학교,B,middle
100001935,"서울특별시 마포구 백범로25길 34",B100001935,서울여자중학교,B,middle
100004058,"서울특별시 송파구 강동대로 232",B100004058,서울체육중학교,B,middle
100000716,"서울특별시 서초구 서운로21길 2",B100000716,서일중학교,B,middle
100000717,"서울특별시 서초구 반포대로13길 48",B100000717,서초중학교,B,middle
100002273,"서울특별시 성북구 한천로 526",B100002273,석관중학교,B,middle
100000873,"서울특별시 송파구 송이로15길 13",B100000873,석촌중학교,B,middle
100001712,"서울특별시 도봉구 시루봉로 53",B100001712,선덕중학교,B,middle
100002350,"서울특별시 용산구 원효로97길 33-4",B100002350,선린중학교,B,middle
100001184,"서울특별시 영등포구 선유로 213",B100001184,선유중학교,B,middle
100001936,"서울특별시 은평구 갈현로29길 27",B100001936,선일여자중학교,B,middle
100001937,"서울특별시 은평구 서오릉로20길 19",B100001937,선정중학교,B,middle
100001566,"서울특별시 동작구 대방동길 74",B100001566,성남중학교,B,middle
100000874,"서울특별시 강동구 성안로7길 36",B100000874,성내중학교,B,middle
100000875,"서울특별시 강동구 구천면로 396",B100000875,성덕여자중학교,B,middle
100001567,"서울특별시 관악구 남부순환로156길 39",B100001567,성보중학교,B,middle
100001938,"서울특별시 마포구 모래내로9길 16",B100001938,성사중학교,B,middle
100001939,"서울특별시 마포구 성지1길 32-13",B100001939,성산중학교,B,middle
100001940,"서울특별시 마포구 성산로4길 42",B100001940,성서중학교,B,middle
100002155,"서울특별시 성동구 서울숲길 18",B100002155,성수중학교,B,middle
100002274,"서울특별시 성북구 북악산로 918",B100002274,성신여자중학교,B,middle
100002351,"서울특별시 용산구 원효로19길 49",B100002351,성심여자중학교,B,middle
100002275,"서울특별시 강북구 도봉로29길 52",B100002275,성암여자중학교,B,middle
100002156,"서울특별시 성동구 성덕정9가길 13",B100002156,성원중학교,B,middle
100001373,"서울특별시 동대문구 왕산로23길 55",B100001373,성일중학교,B,middle
100000985,"서울특별시 강서구 허준로 36",B100000985,성재중학교,B,middle
100005829,"서울특별시 강남구 자곡로 81",B100005829,세곡중학교,B,middle
100000876,"서울특별시 송파구 양재대로72길 41",B100000876,세륜중학교,B,middle
100001180,"서울특별시 금천구 시흥대로147길 34",B100001180,세일중학교,B,middle
100000718,"서울특별시 서초구 신반포로 56-7",B100000718,세화여자중학교,B,middle
100001374,"서울특별시 중랑구 양원역로 67",B100001374,송곡여자중학교,B,middle
100006041,"서울특별시 송파구 위례순환로 429 ",B100006041,송례중학교,B,middle
100000986,"서울특별시 강서구 남부순환로 121",B100000986,송정중학교,B,middle
100000877,"서울특별시 송파구 동남로 203",B100000877,송파중학교,B,middle
100001713,"서울특별시 노원구 동일로 1729",B100001713,수락중학교,B,middle
100005497,"서울특별시 강서구 수명로2길 16",B100005497,수명중학교,B,middle
100000719,"서울특별시 강남구 광평로59길 57",B100000719,수서중학교,B,middle
100002276,"서울특별시 강북구 한천로122길 21",B100002276,수송중학교,B,middle
100002277,"서울특별시 강북구 인수봉로37길 40",B100002277,수유중학교,B,middle
100000720,"서울특별시 강남구 남부순환로 2807",B100000720,숙명여자중학교,B,middle
100005612,"서울특별시 성북구 종암로 208",B100005612,숭곡중학교,B,middle
100001941,"서울특별시 마포구 숭문길 99",B100001941,숭문중학교,B,middle
100001942,"서울특별시 은평구 은평터널로7길 6",B100001942,숭실중학교,B,middle
100002352,"서울특별시 동작구 여의대방로36길 79",B100002352,숭의여자중학교,B,middle
100001375,"서울특별시 동대문구 천호대로47길 34",B100001375,숭인중학교,B,middle
100001181,"서울특별시 금천구 시흥대로38길 60",B100001181,시흥중학교,B,middle
100001568,"서울특별시 관악구 신림로48길 17-16",B100001568,신관중학교,B,middle
100002353,"서울특별시 용산구 청파로 263",B100002353,신광여자중학교,B,middle
100000721,"서울특별시 강남구 압구정로36길 17",B100000721,신구중학교,B,middle
100000987,"서울특별시 양천구 중앙로29길 109",B100000987,신남중학교,B,middle
100001182,"서울특별시 구로구 경인로63길 74",B100001182,신도림중학교,B,middle
100001714,"서울특별시 도봉구 도봉로115길 16",B100001714,신도봉중학교,B,middle
100005561,"서울특별시 은평구 진관1로 77-30",B100005561,신도중학교,B,middle
100000722,"서울특별시 서초구 나루터로 27",B100000722,신동중학교,B,middle
100001570,"서울특별시 관악구 신림로 40",B100001570,신림중학교,B,middle
100000878,"서울특별시 강동구 명일로24길 25",B100000878,신명중학교,B,middle
100000988,"서울특별시 양천구 목동중앙로 88",B100000988,신목중학교,B,middle
100000723,"서울특별시 서초구 신반포로19길 26",B100000723,신반포중학교,B,middle
100001715,"서울특별시 도봉구 시루봉로 156",B100001715,신방학중학교,B,middle
100000724,"서울특별시 강남구 압구정로 123",B100000724,신사중학교,B,middle
100001716,"서울특별시 노원구 동일로216길 42",B100001716,신상중학교,B,middle
100000989,"서울특별시 양천구 중앙로 206",B100000989,신서중학교,B,middle
100001943,"서울특별시 마포구 신수로 49",B100001943,신수중학교,B,middle
100000879,"서울특별시 강동구 고덕로 65",B100000879,신암중학교,B,middle
100002157,"서울특별시 광진구 자양강변길 73",B100002157,신양중학교,B,middle
100001944,"서울특별시 서대문구 모래내로 408",B100001944,신연중학교,B,middle
100000990,"서울특별시 양천구 가로공원로55길 19",B100000990,신원중학교,B,middle
100000991,"서울특별시 양천구 남부순환로29길 25",B100000991,신월중학교,B,middle
100002278,"서울특별시 강북구 솔매로49길 20",B100002278,신일중학교,B,middle
100000992,"서울특별시 강서구 등촌로13아길 20",B100000992,신정여자중학교,B,middle
100001717,"서울 노원구 월계로45길 92",B100001717,신창중학교,B,middle
100000880,"서울특별시 송파구 백제고분로 11",B100000880,신천중학교,B,middle
100001376,"서울특별시 중랑구 봉화산로 162",B100001376,신현중학교,B,middle
100000993,"서울특별시 양천구 남부순환로29길 35",B100000993,신화중학교,B,middle
100000881,"서울특별시 송파구 올림픽로4길 69",B100000881,아주중학교,B,middle
100001945,"서울특별시 마포구 마포대로 247",B100001945,아현중학교,B,middle
100001183,"서울특별시 금천구 한내로 69-44",B100001183,안천중학교,B,middle
100000702,"서울특별시 강남구 압구정로 225",B100000702,압구정중학교,B,middle
100000994,"서울특별시 양천구 중앙로 319",B100000994,양강중학교,B,middle
100000995,"서울특별시 양천구 목동중앙북로 49",B100000995,양동중학교,B,middle
100000996,"서울특별시 양천구 남부순환로 380",B100000996,양서중학교,B,middle
100000997,"서울특별시 양천구 안양천로 1039",B100000997,양정중학교,B,middle
100005286,"서울특별시 광진구 워커힐로 32",B100005286,양진중학교,B,middle
100000998,"서울특별시 양천구 지양로7길 32",B100000998,양천중학교,B,middle
100001185,"서울특별시 영등포구 당산로 56",B100001185,양화중학교,B,middle
100000725,"서울특별시 서초구 동산로 55",B100000725,언남중학교,B,middle
100000726,"서울특별시 강남구 도산대로38길 27",B100000726,언북중학교,B,middle
100000727,"서울특별시 강남구 선릉로116길 57",B100000727,언주중학교,B,middle
100001186,"서울특별시 영등포구 국제금융로7길 46",B100001186,여의도중학교,B,middle
100000728,"서울특별시 강남구 도곡로43길 10",B100000728,역삼중학교,B,middle
100001946,"서울특별시 서대문구 연희로36길 32",B100001946,연북중학교,B,middle
100001947,"서울특별시 은평구 증산서길 125-6",B100001947,연서중학교,B,middle
100001948,"서울특별시 은평구 연서로33길 16-32",B100001948,연신중학교,B,middle
100001949,"서울특별시 은평구 연서로41길 30",B100001949,연천중학교,B,middle
100001950,"서울특별시 서대문구 증가로 170",B100001950,연희중학교,B,middle
100005287,"서울특별시 강서구 양천로69길 35",B100005287,염경중학교,B,middle
100001718,"서울특별시 노원구 월계로45가길 9",B100001718,염광중학교,B,middle
100000999,"서울특별시 강서구 양천로67가길 83",B100000999,염창중학교,B,middle
100001187,"서울특별시 영등포구 대림로31나길 17",B100001187,영남중학교,B,middle
100001000,"서울특별시 양천구 목동중앙남로 27",B100001000,영도중학교,B,middle
100000729,"서울특별시 서초구 성촌길 14",B100000729,영동중학교,B,middle
100001571,"서울특별시 동작구 등용로8길 5",B100001571,영등포중학교,B,middle
100001951,"서울특별시 은평구 백련산로 134-6",B100001951,영락중학교,B,middle
100001377,"서울특별시 중랑구 망우로73길 56",B100001377,영란여자중학교,B,middle
100001188,"서울특별시 구로구 가마산로27길 17",B100001188,영림중학교,B,middle
100001189,"서울특별시 구로구 도림로20길 35",B100001189,영서중학교,B,middle
100001190,"서울특별시 영등포구 영등포로62길 31",B100001190,영원중학교,B,middle
100000882,"서울특별시 송파구 올림픽로 565",B100000882,영파여자중학교,B,middle
100002279,"서울특별시 강북구 도봉로13가길 19",B100002279,영훈국제중학교,B,middle
100001952,"서울특별시 은평구 연서로 117",B100001952,예일여자중학교,B,middle
100000883,"서울특별시 송파구 오금로35길 20",B100000883,오금중학교,B,middle
100001191,"서울특별시 구로구 오리로9길 25",B100001191,오남중학교,B,middle
100001193,"서울특별시 구로구 고척로27바길 19",B100001193,오류중학교,B,middle
100000884,"서울특별시 송파구 양재대로 1242",B100000884,오륜중학교,B,middle
100002354,"서울특별시 용산구 보광로7길 17",B100002354,오산중학교,B,middle
100000885,"서울특별시 송파구 동남로 281",B100000885,오주중학교,B,middle
100002158,"서울특별시 성동구 한림말길 11",B100002158,옥정중학교,B,middle
100001719,"서울특별시 노원구 노원로 492",B100001719,온곡중학교,B,middle
100002355,"서울특별시 용산구 이촌로65가길 91",B100002355,용강중학교,B,middle
100002159,"서울특별시 광진구 용마산로22길 76",B100002159,용곡중학교,B,middle
100001378,"서울특별시 중랑구 면목로28길 18",B100001378,용마중학교,B,middle
100002280,"서울특별시 성북구 고려대로17길 46",B100002280,용문중학교,B,middle
100002356,"서울특별시 용산구 두텁바위로 74",B100002356,용산중학교,B,middle
100001194,"서울특별시 구로구 부일로 917",B100001194,우신중학교,B,middle
100001379,"서울특별시 중랑구 신내로23길 57",B100001379,원묵중학교,B,middle
100000730,"서울특별시 서초구 사평대로45길 10",B100000730,원촌중학교,B,middle
100001720,"서울특별시 노원구 월계로 45가길 54",B100001720,월계중학교,B,middle
100002281,"서울특별시 성북구 장월로 6",B100002281,월곡중학교,B,middle
100001001,"서울특별시 양천구 목동서로 31",B100001001,월촌중학교,B,middle
100001195,"서울특별시 영등포구 여의동로3길 3",B100001195,윤중중학교,B,middle
100000731,"서울특별시 강남구 남부순환로359길 36",B100000731,은성중학교,B,middle
100001953,"서울특별시 은평구 갈현로17나길 12-1",B100001953,은평중학교,B,middle
100005210,"서울특별시 노원구 덕릉로 580",B100005210,을지중학교,B,middle
100000732,"서울특별시 서초구 방배중앙로3길 32",B100000732,이수중학교,B,middle
100001955,"서울특별시 서대문구 성산로 520",B100001955,이화여자대학교사범대학부속이화·금란중학교,B,middle
100002282,"서울특별시 강북구 인수봉로75길 10",B100002282,인수중학교,B,middle
100005519,"서울특별시 서대문구 세검정로4길",B100005519,인왕중학교,B,middle
100001956,"서울특별시 서대문구 경기대로 65",B100001956,인창중학교,B,middle
100001572,"서울특별시 관악구 인헌9길 35",B100001572,인헌중학교,B,middle
100000886,"서울특별시 송파구 송파대로38길 8",B100000886,일신여자중학교,B,middle
100002160,"서울특별시 광진구 뚝섬로41길 33",B100002160,자양중학교,B,middle
100000887,"서울특별시 송파구 잠실로 12",B100000887,잠신중학교,B,middle
100000888,"서울특별시 송파구 올림픽로35길 130",B100000888,잠실중학교,B,middle
100001573,"서울특별시 동작구 장승배기로10가길 25",B100001573,장승중학교,B,middle
100001380,"서울특별시 중랑구 동일로 780",B100001380,장안중학교,B,middle
100002357,"서울특별시 중구 동호로15길 93-34",B100002357,장원중학교,B,middle
100002283,"서울특별시 성북구 장위로4길 70",B100002283,장위중학교,B,middle
100002358,"서울특별시 중구 동호로15길 93",B100002358,장충중학교,B,middle
100001381,"서울특별시 동대문구 답십리로72길 158",B100001381,장평중학교,B,middle
100001721,"서울특별시 노원구 덕릉로82길 64",B100001721,재현중학교,B,middle
100001382,"서울특별시 동대문구 사가정로13길 71",B100001382,전농중학교,B,middle
100001383,"서울특별시 동대문구 장안벚꽃로 291",B100001383,전동중학교,B,middle
100001384,"서울특별시 동대문구 사가정로13길 67",B100001384,전일중학교,B,middle
100000889,"서울특별시 송파구 올림픽로4길 16",B100000889,정신여자중학교,B,middle
100001958,"서울특별시 서대문구 연희로37안길 51",B100001958,정원여자중학교,B,middle
100001722,"서울특별시 도봉구 노해로49길 69",B100001722,정의여자중학교,B,middle
100001385,"서울특별시 동대문구 홍릉로15길 50",B100001385,정화여자중학교,B,middle
100002284,"서울특별시 성북구 종암로5길 80-17",B100002284,종암중학교,B,middle
100001723,"서울특별시 노원구 덕릉로76길 23",B100001723,중계중학교,B,middle
100000733,"서울특별시 강남구 일원로8길 37",B100000733,중동중학교,B,middle
100001386,"서울특별시 중랑구 동일로140길 33",B100001386,중랑중학교,B,middle
100001959,"서울특별시 마포구 월드컵북로38길 25",B100001959,중암중학교,B,middle
100001575,"서울특별시 동작구 서달로 124",B100001575,중앙대학교사범대학부속중학교,B,middle
100001960,"서울특별시 서대문구 북아현로11가길 7",B100001960,중앙여자중학교,B,middle
100002359,"서울특별시 종로구 창덕궁길 164",B100002359,중앙중학교,B,middle
100001724,"서울특별시 노원구 공릉로 420",B100001724,중원중학교,B,middle
100001725,"서울특별시 노원구 동일로203길 87",B100001725,중평중학교,B,middle
100001387,"서울특별시 중랑구 용마산로 364",B100001387,중화중학교,B,middle
100001961,"서울특별시 은평구 증산로5길 27-30",B100001961,증산중학교,B,middle
100005510,"서울특별시 은평구 진관4로 36",B100005510,진관중학교,B,middle
100000734,"서울특별시 강남구 선릉로85길 27",B100000734,진선여자중학교,B,middle
100002360,"서울특별시 중구 정동길 22",B100002360,창덕여자중학교,B,middle
100001726,"서울특별시 도봉구 방학로 32",B100001726,창동중학교,B,middle
100002285,"서울특별시 강북구 월계로 61",B100002285,창문여자중학교,B,middle
100001727,"서울특별시 도봉구 노해로62길 33",B100001727,창북중학교,B,middle
100001728,"서울특별시 도봉구 노해로66길 60",B100001728,창일중학교,B,middle
100005569,"서울특별시 마포구 백범로1길 56",B100005569,창천중학교,B,middle
100005571,"서울특별시 구로구 천왕로 63",B100005571,천왕중학교,B,middle
100000890,"서울특별시 강동구 천중로 57",B100000890,천일중학교,B,middle
100000891,"서울특별시 강동구 상암로 153",B100000891,천호중학교,B,middle
100000735,"서울특별시 강남구 압구정로61길 36",B100000735,청담중학교,B,middle
100001388,"서울특별시 동대문구 왕산로 301",B100001388,청량중학교,B,middle
100002361,"서울특별시 종로구 창의문로 51",B100002361,청운중학교,B,middle
100001729,"서울특별시 노원구 한글비석로 506",B100001729,청원중학교,B,middle
100001962,"서울특별시 은평구 가좌로5길 5",B100001962,충암중학교,B,middle
100001730,"서울특별시 노원구 화랑로 51나길 51",B100001730,태랑중학교,B,middle
100001389,"서울특별시 중랑구 공릉로2길 60-25",B100001389,태릉중학교,B,middle
100000892,"서울특별시 송파구 올림픽로43길 20",B100000892,풍납중학교,B,middle
100000893,"서울특별시 송파구 강동대로2길 27",B100000893,풍성중학교,B,middle
100001731,"서울특별시 노원구 노원로 261-8",B100001731,하계중학교,B,middle
100002362,"서울특별시 용산구 녹사평대로 73",B100002362,한강중학교,B,middle
100000895,"서울특별시 강동구 풍성로 251",B100000895,한산중학교,B,middle
100002286,"서울특별시 성북구 삼선교로16길 118",B100002286,한성여자중학교,B,middle
100001963,"서울특별시 서대문구 북아현로1길 24",B100001963,한성중학교,B,middle
100002161,"서울특별시 성동구 마조로 42",B100002161,한양대학교사범대학부속중학교,B,middle
100002363,"서울특별시 중구 을지로 299",B100002363,한양중학교,B,middle
100000896,"서울특별시 강동구 동남로 832",B100000896,한영중학교,B,middle
100001196,"서울특별시 금천구 독산로50길 60",B100001196,한울중학교,B,middle
100001732,"서울특별시 노원구 공릉로 265",B100001732,한천중학교,B,middle
100006434,"서울특별시 송파구 송파대로37길 95",B100006434,해누리중학교,B,middle
100001390,,B100001390,해성여자중학교,B,middle
100002162,"서울특별시 성동구 왕십리로 189",B100002162,행당중학교,B,middle
100001391,"서울특별시 중랑구 봉우재로58길 39",B100001391,혜원여자중학교,B,middle
100001964,"서울특별시 서대문구 연희로41길 94",B100001964,홍은중학교,B,middle
100001965,"서울특별시 마포구 성미산로 51",B100001965,홍익대학교사범대학부속여자중학교,B,middle
100002287,"서울특별시 성북구 성북로14가길 23",B100002287,홍익대학교사범대학부속중학교,B,middle
100002288,"서울특별시 강북구 화계사길 63",B100002288,화계중학교,B,middle
100001002,"서울특별시 강서구 강서로45길 70",B100001002,화곡중학교,B,middle
100001003,"서울특별시 강서구 강서로17나길 86",B100001003,화원중학교,B,middle
100002364,"서울특별시 중구 환일길 47",B100002364,환일중학교,B,middle
100005289,"서울특별시 도봉구 우이천로 432",B100005289,효문중학교,B,middle
100001392,"서울특별시 동대문구 한천로 247",B100001392,휘경여자중학교,B,middle
100001393,"서울특별시 동대문구 망우로18나길 20",B100001393,휘경중학교,B,middle
100000736,"서울특별시 강남구 역삼로 541",B100000736,휘문중학교,B,middle
100000370,"서울특별시 송파구 송이로 42",B100000370,가락고등학교,B,high
100005591,"서울특별시 서대문구 수색로 100-35",B100005591,가재울고등학교,B,high
100000371,"서울특별시 강동구 구천면로 572",B100000371,강동고등학교,B,high
100000372,"서울특별시 양천구 목동중앙남로 27",B100000372,강서고등학교,B,high
